AX,AY,AZ
28.40130404,15.38258227,6373.534252
28.36636494,15.37931263,6370.359481
28.33058582,15.37487067,6366.180038
28.29399305,15.36925457,6360.997842
28.25661369,15.36246377,6354.81132
28.21847547,15.35449858,6347.615797
28.1796065,15.34535992,6339.40499
28.14003513,15.33504922,6330.172516
28.09978973,15.32356823,6319.913186
28.05889866,15.310919,6308.623939
28.01739026,15.2971037,6296.304532
27.97529257,15.28212473,6282.958897
27.9326332,15.26598469,6268.596912
27.88943911,15.24868638,6253.234068
27.84573673,15.23023285,6236.888232
27.80155213,15.21062767,6219.577535
27.7569113,15.1898752,6201.323332
27.71184037,15.16798089,6182.154972
27.66636568,15.14495145,6162.10929
27.62051372,15.120795,6141.224299
27.57431093,15.09552109,6119.534061
27.52778366,15.06914086,6097.068891
27.48095837,15.04166744,6073.857426
27.43386223,15.01311606,6049.926767
27.38652373,14.98350407,6025.302156
27.33897299,14.95285058,6000.008435
27.2912416,14.92117595,5974.071326
27.24336225,14.88850125,5947.515222
27.19536839,14.85484791,5920.358602
27.14729387,14.82023734,5892.612229
27.0991727,14.78469099,5864.283227
27.05103882,14.74823048,5835.382523
27.00292592,14.71087775,5805.929716
26.9548674,14.67265504,5775.950825
26.90689639,14.6335847,5745.469938
26.85904578,14.59368899,5714.501503
26.81134814,14.55299004,5683.050232
26.76383559,14.51150993,5651.118883
26.71653973,14.46927085,5618.717029
26.66949165,14.42629502,5585.863667
26.62272198,14.38260466,5552.583353
26.57626112,14.3382221,5518.901473
26.53013942,14.29316995,5484.842886
26.48438735,14.24747132,5450.432375
26.43903557,14.20114996,5415.693058
26.39411491,14.15423029,5380.642222
26.34965651,14.10673743,5345.288009
26.30569204,14.05869722,5309.63068
26.26225398,14.01013608,5273.668537
26.21937582,13.96108092,5237.404145
26.17709205,13.91155916,5200.845599
26.13543803,13.861599,5164.00238
26.09444962,13.81122965,5126.881
26.05416281,13.76048154,5089.484961
26.01461326,13.70938631,5051.8178
25.97583585,13.65797669,5013.884629
25.93786434,13.60628632,4975.690151
25.9007313,13.55434956,4937.23602
25.86446805,13.50220121,4898.522291
25.82910464,13.44987624,4859.553757
25.7946696,13.39740938,4820.345618
25.76118974,13.34483484,4780.921491
25.72869006,13.29218619,4741.303998
25.69719388,13.23949627,4701.506744
25.66672304,13.18679737,4661.536256
25.63729799,13.13412142,4621.40333
25.60893761,13.08150023,4581.134564
25.58165878,13.02896567,4540.774449
25.55547585,12.97654968,4500.375436
25.53040006,12.9242841,4459.982746
25.50643919,12.87220024,4419.625105
25.48359738,12.82032861,4379.317358
25.46187524,12.76869868,4339.070471
25.44127025,12.71733896,4298.898893
25.42177747,12.66627709,4258.819907
25.40339029,12.61553982,4218.848929
25.38610111,12.56515286,4178.99847
25.36990181,12.51514069,4139.282705
25.3547839,12.46552662,4099.721204
25.34073856,12.41633299,4060.33516
25.32775663,12.36758146,4021.13863
25.31582876,12.31929316,3982.134807
25.30494533,12.27148863,3943.322465
25.29509632,12.22418769,3904.705558
25.28627105,12.17740918,3866.295123
25.27845783,12.13117092,3828.102064
25.27164385,12.08548964,3790.129872
25.26581517,12.04038125,3752.376148
25.26095674,11.99586106,3714.842154
25.2570526,11.95194419,3677.541089
25.25408609,11.90864579,3640.497157
25.25204008,11.86598136,3603.737093
25.25089715,11.8239668,3567.28282
25.25063977,11.78261858,3531.150641
25.25125044,11.74195371,3495.354139
25.25271165,11.70198963,3459.905497
25.25500597,11.66274392,3424.814119
25.25811604,11.62423393,3390.085458
25.26202479,11.58647638,3355.722977
25.26671565,11.54948703,3321.733066
25.27217261,11.51328039,3288.129012
25.27838013,11.47786961,3254.930071
25.28532296,11.44326628,3222.156577
25.29298598,11.40948038,3189.825933
25.30135435,11.37652025,3157.951756
25.31041378,11.34439259,3126.544041
25.32015088,11.31310258,3095.608132
25.33055329,11.2826539,3065.143479
25.34160958,11.25304889,3035.144676
25.35330902,11.22428843,3005.605299
25.36564123,11.19637204,2976.522219
25.378596,11.16929789,2947.896742
25.39216325,11.14306294,2919.730476
25.40633304,11.11766309,2892.018857
25.42109575,11.09309323,2864.74882
25.43644206,11.06934729,2837.903122
25.45236299,11.04641816,2811.466482
25.46884981,11.02429763,2785.427737
25.48589407,11.00297632,2759.778136
25.50348764,10.98244369,2734.50994
25.52162269,10.962688,2709.61722
25.54029162,10.9436963,2685.097492
25.5594869,10.92545436,2660.952841
25.57920109,10.90794681,2637.189611
25.59942695,10.89115743,2613.815469
25.62015761,10.87506969,2590.834559
25.64138683,10.85966745,2568.245269
25.66310906,10.84493552,2546.044798
25.68531932,10.83086015,2524.238198
25.70801305,10.81742911,2502.843914
25.73118577,10.80463171,2481.890438
25.75483284,10.7924587,2461.407483
25.77894928,10.78090222,2441.419788
25.80352957,10.76995568,2421.947129
25.82856761,10.75961362,2403.007671
25.85405669,10.74987158,2384.620808
25.87998944,10.74072594,2366.808134
25.90635781,10.73217384,2349.592288
25.93315299,10.72421297,2332.993856
25.96036557,10.71684145,2317.027838
25.98798587,10.7100576,2301.701743
26.01600428,10.70385982,2287.016931
26.04441157,10.69824634,2272.973518
26.07319898,10.69321491,2259.575609
26.10235832,10.68876249,2246.831745
26.13188205,10.68488506,2234.750018
26.16176347,10.68157757,2223.333221
26.19199673,10.67883408,2212.578464
26.22257677,10.67664785,2202.479224
26.2534991,10.67501167,2193.024981
26.2847597,10.67391818,2184.19793
26.31635481,10.67336027,2175.971219
26.34828096,10.67333116,2168.312456
26.38053481,10.67382436,2161.191541
26.41311321,10.67483341,2154.588163
26.4460132,10.67635179,2148.494303
26.47923208,10.67837298,2142.910392
26.51276746,10.68089073,2137.838181
26.54661731,10.68389942,2133.275403
26.58077989,10.68739425,2129.215552
26.6152534,10.69137136,2125.651653
26.65003566,10.69582763,2122.579753
26.6851237,10.70076039,2119.998534
26.72051363,10.70616707,2117.904914
26.75620072,10.71204486,2116.289136
26.79217966,10.71839044,2115.134022
26.82844467,10.72519978,2114.42006
26.86498953,10.73246802,2114.132525
26.90180755,10.7401894,2114.263829
26.93889142,10.74835737,2114.808431
26.97623322,10.75696453,2115.755395
27.01382441,10.76600275,2117.085694
27.05165593,10.77546318,2118.775515
27.08971835,10.78533633,2120.800454
27.12800215,10.79561207,2123.135783
27.16649795,10.80627952,2125.75428
27.20519667,10.817327,2128.627221
27.24408946,10.8287418,2131.730159
27.28316745,10.84051018,2135.047832
27.32242156,10.8526174,2138.571693
27.36184252,10.86504791,2142.290837
27.40142098,10.87778558,2146.184526
27.44114778,10.89081403,2150.22421
27.4810141,10.90411686,2154.3843
27.5210115,10.91767779,2158.651718
27.5611319,10.93148058,2163.02543
27.60136739,10.94550884,2167.507867
27.64171006,10.95974587,2172.097281
27.68215192,10.97417463,2176.786062
27.72268502,10.98877787,2181.562378
27.76330163,11.0035383,2186.410949
27.80399463,11.01843882,2191.312537
27.84475765,11.0334626,2196.244555
27.88558515,11.04859317,2201.183765
27.92647248,11.06381455,2206.108913
27.96741581,11.0791113,2211.001338
28.00841204,11.09446862,2215.844749
28.04945866,11.10987235,2220.625911
28.09055341,11.12530899,2225.334611
28.13169414,11.14076568,2229.959839
28.17287873,11.15623014,2234.484377
28.21410517,11.17169068,2238.885181
28.25537158,11.18713601,2243.141863
28.29667614,11.20255521,2247.244857
28.33801705,11.21793761,2251.194023
28.37939245,11.23327299,2254.989907
28.42080033,11.24855165,2258.628468
28.46223852,11.26376468,2262.104481
28.50370467,11.27890403,2265.417851
28.54519629,11.29396265,2268.574418
28.58671073,11.3089346,2271.579489
28.62824535,11.32381502,2274.430135
28.66979753,11.33859998,2277.114272
28.71136463,11.3532863,2279.618436
28.75294394,11.36787126,2281.937146
28.79453253,11.3823522,2284.075683
28.83612724,11.39672625,2286.045814
28.87772467,11.41098996,2287.859197
28.91932113,11.42513908,2289.521707
28.9609127,11.43916832,2291.030066
29.00249522,11.45307116,2292.372047
29.04406444,11.46683988,2293.530389
29.08561606,11.48046557,2294.489143
29.12714584,11.49393847,2295.239452
29.16864948,11.50724825,2295.780625
29.21012254,11.5203844,2296.115659
29.25156023,11.53333658,2296.245148
29.29295727,11.54609495,2296.164371
29.33430777,11.55865042,2295.864602
29.37560542,11.57099469,2295.335085
29.41684377,11.58312018,2294.562502
29.45801647,11.59501988,2293.529978
29.49911722,11.60668718,2292.219843
29.54013953,11.61811556,2290.620122
29.58107663,11.62929839,2288.729031
29.62192165,11.64022876,2286.552124
29.66266797,11.65089951,2284.094136
29.70330951,11.66130349,2281.354121
29.74384069,11.67143379,2278.329543
29.78425613,11.68128388,2275.02488
29.82455027,11.69084751,2271.454681
29.86471714,11.7001186,2267.636959
29.90475029,11.70909098,2263.583091
29.94464291,11.71775832,2259.293516
29.98438792,11.72611393,2254.762039
30.02397795,11.7341508,2249.983313
30.06340521,11.74186159,2244.956484
30.1026614,11.74923869,2239.683213
30.14173778,11.75627433,2234.163755
30.18062534,11.76296058,2228.395278
30.21931504,11.76928935,2222.372432
30.25779794,11.77525249,2216.087613
30.29606546,11.78084193,2209.531406
30.33410941,11.78604995,2202.695958
30.371922,11.7908694,2195.579147
30.40949572,11.79529387,2188.183475
30.44682325,11.79931782,2180.509351
30.48389751,11.80293643,2172.55051
30.5207115,11.80614542,2164.297602
30.55725818,11.80894086,2155.746607
30.59353022,11.81131912,2146.903177
30.62951989,11.81327703,2137.778724
30.6652191,11.81481208,2128.383295
30.70061948,11.81592249,2118.722701
30.73571252,11.81660717,2108.800886
30.7704896,11.81686564,2098.622522
30.8049419,11.81669814,2088.191713
30.8390603,11.8161057,2077.507799
30.87283532,11.8150902,2066.562736
30.9062575,11.81365438,2055.343414
30.93931781,11.81180174,2043.837835
30.97200782,11.80953652,2032.040393
31.00431971,11.80686359,2019.951242
31.03624605,11.80378851,2007.569424
31.06777973,11.8003175,1994.886538
31.09891396,11.79645751,1981.888793
31.12964211,11.79221597,1968.566273
31.15995755,11.7876005,1954.919228
31.18985344,11.78261838,1940.953587
31.21932259,11.77727586,1926.670153
31.24835734,11.77157763,1912.060182
31.27694932,11.76552646,1897.113639
31.3050892,11.75912304,1881.832152
31.3327667,11.75236603,1866.233479
31.35997055,11.74525213,1850.343657
31.38668849,11.73777621,1834.185891
31.41290706,11.7299315,1817.777288
31.43861137,11.72170985,1801.134134
31.46378515,11.71310197,1784.276329
31.48841115,11.70409766,1767.224069
31.51247182,11.69468595,1749.990986
31.53594988,11.68485535,1732.583016
31.55882848,11.6745942,1715.004544
31.58109121,11.66389113,1697.264366
31.602722,11.65273527,1679.37638
31.6237049,11.64111641,1661.357737
31.64402399,11.62902509,1643.227592
31.66366338,11.61645288,1625.005109
31.68260744,11.60339254,1606.705696
31.70084096,11.58983808,1588.33812
31.71834926,11.5757846,1569.905893
31.73511829,11.56122806,1551.412497
31.7511346,11.54616506,1532.865814
31.76638539,11.53059276,1514.277409
31.78085861,11.51450876,1495.657324
31.79454312,11.49791112,1477.009046
31.80742886,11.48079837,1458.328456
31.81950686,11.46316959,1439.606382
31.83076908,11.44502446,1420.831663
31.84120812,11.42636323,1401.992609
31.85081691,11.40718634,1383.077693
31.8595885,11.38749416,1364.077434
31.8675156,11.36728675,1344.986896
31.87459042,11.3465642,1325.805686
31.88080448,11.32532705,1306.534832
31.88614879,11.30357671,1287.174389
31.89061398,11.28131564,1267.724862
31.89419059,11.25854717,1248.189844
31.89686935,11.23527538,1228.574915
31.89864148,11.21150505,1208.882985
31.89949876,11.18724164,1189.111798
31.89943358,11.16249112,1169.257377
31.89843889,11.13725973,1149.320561
31.89650813,11.1115537,1129.310628
31.89363525,11.08537908,1109.243071
31.88981475,11.05874154,1089.133776
31.88504183,11.03164615,1068.993973
31.87931256,11.00409717,1048.827985
31.87262403,10.97609793,1028.632986
31.8649745,10.94765076,1008.40028
31.85636355,10.91875686,988.1192541
31.84679202,10.88941621,967.7839509
31.83626194,10.85962747,947.3981188
31.82477628,10.82938795,926.973326
31.81233876,10.79869359,906.5198357
31.79895368,10.76753893,886.0367302
31.78462574,10.73591713,865.5090732
31.7693598,10.70382008,844.9140947
31.75316058,10.67123843,824.2308857
31.73603239,10.63816175,803.4458134
31.71797899,10.60457865,782.5506962
31.69900353,10.57047722,761.5380393
31.67910851,10.53584573,740.3998786
31.65829565,10.50067351,719.1316353
31.63656569,10.46495162,697.735908
31.61391826,10.42867321,676.2209931
31.59035189,10.39183337,654.5952077
31.56586401,10.35442894,632.8631174
31.54045129,10.31645818,611.0274644
31.51410999,10.27792074,589.0943182
31.48683632,10.23881761,567.0761999
31.45862657,10.19915122,544.989791
31.42947742,10.15892563,522.8491812
31.39938608,10.11814671,500.6607176
31.36835029,10.07682226,478.4257032
31.3363683,10.03496192,456.1493604
31.30343878,9.992576832,433.8465712
31.26956106,9.949679274,411.5369292
31.23473549,9.906282084,389.2326339
31.19896378,9.862398047,366.9307037
31.16224918,9.81803924,344.617256
31.1245966,9.773216495,322.2804656
31.08601254,9.727939145,299.9208682
31.04650507,9.682215088,277.5504881
31.00608366,9.636051084,255.1834299
30.964759,9.589453127,232.8280916
30.92254274,9.542426777,210.4874898
30.87944728,9.494977458,188.1649385
30.83548548,9.447110744,165.8676189
30.79067037,9.398832565,143.6043696
30.74501504,9.350149201,121.381733
30.69853261,9.301067081,99.20454379
30.65123622,9.251592542,77.0807763
30.60313911,9.201731687,55.02397897
30.55425454,9.151490357,33.04954335
30.50459552,9.100874198,11.16876299
30.45417451,9.04988878,-10.61353867
30.40300327,8.998539783,-32.2970608
30.35109285,8.94683318,-53.883226
30.29845383,8.894775306,-75.37396294
30.24509641,8.842372668,-96.77071201
30.19103053,8.789631564,-118.0714436
30.13626574,8.736557734,-139.2666626
30.08081098,8.683156227,-160.3372783
30.02467436,8.629431507,-181.2559623
29.967863,8.575387675,-201.9918127
29.9103833,8.521028753,-222.516457
29.85224121,8.466359039,-242.8080674
29.79344265,8.411383564,-262.8499399
29.7339937,8.356108487,-282.6240659
29.67390064,8.300541268,-302.1048851
29.61316985,8.244690545,-321.259062
29.55180751,8.188565858,-340.0522588
29.48981938,8.132177385,-358.457449
29.42721075,8.075535795,-376.4581417
29.36398665,8.018652189,-394.0459066
29.30015202,7.961538111,-411.216825
29.23571185,7.904205533,-427.9695015
29.1706711,7.846666776,-444.303705
29.10503453,7.788934348,-460.2197802
29.03880672,7.731020754,-475.7207763
28.97199215,7.672938378,-490.8165834
28.90459538,7.61469947,-505.5252101
28.83662115,7.556316203,-519.8676518
28.76807452,7.497800698,-533.8594344
28.69896097,7.439164981,-547.5055637
28.62928657,7.380420896,-560.8023913
28.55905796,7.321579989,-573.7444274
28.4882824,7.262653388,-586.331378
28.41696777,7.203651685,-598.571835
28.34512275,7.144584848,-610.4830934
28.27275682,7.085462223,-622.0883118
28.19988011,7.026292668,-633.4122537
28.12650325,6.967084761,-644.4769263
28.05263732,6.90784701,-655.2990464
27.97829391,6.848587956,-665.8907487
27.90348511,6.789316185,-676.2625472
27.82822327,6.730040319,-686.4261531
27.75252078,6.670769033,-696.3957929
27.67638991,6.611511136,-706.1877417
27.59984275,6.552275692,-715.8184776
27.52289122,6.493072121,-725.3023895
27.44554697,6.433910242,-734.649587
27.3678215,6.374800238,-743.8643789
27.28972622,6.315752624,-752.9457598
27.2112726,6.256778238,-761.8905531
27.13247224,6.197888275,-770.6975883
27.0533368,6.139094281,-779.3699923
26.97387791,6.080408051,-787.9139723
26.89410713,6.021841369,-796.3353885
26.814036,5.963405623,-804.636732
26.73367611,5.905111411,-812.815401
26.65303902,5.846968277,-820.8633153
26.57213614,5.788984675,-828.7696331
26.49097868,5.731168079,-836.5270786
26.40957752,5.673525126,-844.1366864
26.32794334,5.61606172,-851.6043747
26.24608659,5.558783143,-858.9312713
26.16401762,5.501694227,-866.1088063
26.08174671,5.444799598,-873.125728
25.99928408,5.388103913,-879.9802099
25.91663993,5.331612069,-886.6833384
25.83382434,5.27532938,-893.2492161
25.75084712,5.219261762,-899.6812327
25.66771761,5.163415921,-905.9676845
25.58444464,5.107799503,-912.0893788
25.50103657,5.052421147,-918.0295504
25.41750147,4.997290425,-923.7765383
25.33384708,4.942417692,-929.3206017
25.25008069,4.887813852,-934.6525203
25.16620895,4.833490066,-939.7664339
25.08223776,4.779457467,-944.6625387
24.99817233,4.725726939,-949.3460126
24.91401726,4.672309006,-953.8237908
24.82977679,4.619213809,-958.1027808
24.74545502,4.566451171,-962.1900045
24.66105614,4.514030698,-966.0919083
24.57658464,4.46196192,-969.8117269
24.49204538,4.410254436,-973.3479825
24.40744368,4.358917983,-976.6969382
24.32278529,4.307962402,-979.8568773
24.23807624,4.257397539,-982.8297047
24.15332276,4.207233125,-985.6188993
24.06853123,4.157478678,-988.2269582
23.98370829,4.108143417,-990.6551127
23.89886086,4.059236162,-992.905113
23.8139962,4.010765271,-994.9809724
23.7291217,3.962738588,-996.8886826
23.6442448,3.915163419,-998.6335983
23.55937276,3.868046531,-1000.216929
23.4745127,3.821394183,-1001.63308
23.38967153,3.775212197,-1002.869292
23.30485604,3.729506039,-1003.908658
23.22007298,3.684280907,-1004.736007
23.13532912,3.639541796,-1005.343661
23.05063132,3.595293571,-1005.733285
22.96598653,3.551541001,-1005.912554
22.88140173,3.508288758,-1005.889524
22.7968838,3.465541364,-1005.669013
22.71243936,3.423303115,-1005.252894
22.62807454,3.381577989,-1004.642783
22.54379499,3.340369593,-1003.842401
22.45960578,3.299681112,-1002.857403
22.37551149,3.259515276,-1001.692221
22.29151609,3.219874332,-1000.345942
22.20762291,3.180760007,-998.8109359
22.12383457,3.142173492,-997.0762541
22.04015305,3.10411543,-995.1334155
21.95657983,3.066585949,-992.9793647
21.873116,3.029584737,-990.6136133
21.78976225,2.993111155,-988.0319126
21.70651893,2.957164338,-985.2227859
21.62338605,2.921743316,-982.1714224
21.54036352,2.886847169,-978.8684175
21.45745134,2.852475234,-975.3157554
21.3746498,2.818627309,-971.524619
21.29195958,2.785303735,-967.5065076
21.2093817,2.752505312,-963.2644359
21.12691751,2.720233071,-958.7906219
21.04456857,2.688488012,-954.071517
20.9623366,2.657270928,-949.095694
20.88022337,2.626582337,-943.8595057
20.7982307,2.596422502,-938.3683018
20.7163603,2.566791461,-932.6339545
20.63461375,2.537689063,-926.6701749
20.55299257,2.509115004,-920.4867732
20.47149817,2.48106886,-914.0851578
20.39013193,2.453550118,-907.4582128
20.30889525,2.426558189,-900.5952879
20.22778971,2.400092439,-893.4891335
20.1468172,2.374152235,-886.1405245
20.06597998,2.34873701,-878.5582816
19.98528074,2.323846295,-870.7552145
19.9047224,2.299479672,-862.7434387
19.82430804,2.275636604,-854.5332392
19.74404081,2.25231621,-846.1359306
19.66392386,2.229517092,-837.566453
19.58396042,2.207237296,-828.8416078
19.50415374,2.185474418,-819.9747046
19.42450714,2.164225765,-810.9712413
19.34502393,2.143488509,-801.8293916
19.2657074,2.123259795,-792.5449736
19.18656069,2.103536844,-783.1172295
19.10758671,2.084317027,-773.5516448
19.02878812,2.065597913,-763.858448
18.95016723,2.047377232,-754.0483521
18.87172609,2.029652775,-744.1289654
18.79346639,2.012422233,-734.1047311
18.71538953,1.995683061,-723.9802127
18.63749659,1.979432382,-713.7636837
18.55978833,1.96366695,-703.4677975
18.48226514,1.94838315,-693.1064235
18.40492702,1.933577021,-682.6900444
18.32777351,1.919244294,-672.2236881
18.25080371,1.905380427,-661.7089148
18.1740163,1.891980644,-651.1471641
18.09740961,1.879039965,-640.5402821
18.0209817,1.866553214,-629.8870543
17.94473042,1.854514989,-619.1792509
17.86865341,1.84291964,-608.4015263
17.79274812,1.831761304,-597.535556
17.71701175,1.821034008,-586.5651271
17.64144124,1.81073181,-575.4787753
17.56603334,1.80084894,-564.268791
17.49078459,1.791379922,-552.9279143
17.41569147,1.78231963,-541.4465165
17.3407504,1.773663294,-529.8123979
17.26595786,1.765406477,-518.0127547
17.19131028,1.757545033,-506.0361874
17.11680414,1.750075064,-493.8737352
17.04243588,1.742992858,-481.5200933
16.96820204,1.736294782,-468.9759248
16.89409933,1.729977157,-456.2491999
16.82012478,1.724036149,-443.3526609
16.74627577,1.718467699,-430.2987937
16.67255001,1.713267501,-417.0973536
16.59894545,1.708430999,-403.7571509
16.52546024,1.703953392,-390.2882207
16.45209268,1.699829635,-376.7011947
16.37884124,1.696054432,-363.005294
16.30570468,1.69262225,-349.2073967
16.232682,1.689527379,-335.3124843
16.15977248,1.68676406,-321.3244738
16.08697557,1.684326638,-307.2463395
16.01429092,1.68220968,-293.0795659
15.94171832,1.680408017,-278.8243916
15.86925774,1.678916715,-264.4815335
15.7969093,1.67773104,-250.0538093
15.72467328,1.676846445,-235.5452865
15.65255009,1.676258557,-220.9580987
15.58054027,1.675963138,-206.2902762
15.50864442,1.675956017,-191.5371458
15.43686324,1.676233038,-176.6949207
15.36519753,1.676790068,-161.7627284
15.2936482,1.677623075,-146.7407666
15.22221622,1.678728238,-131.6264293
15.15090254,1.680102034,-116.4131115
15.07970797,1.681741237,-101.0939405
15.00863309,1.68364282,-85.66682645
14.9376782,1.685803784,-70.13535453
14.8668432,1.688221001,-54.50521662
14.79612751,1.690891127,-38.78090605
14.72552999,1.693810575,-22.96533278
14.65504906,1.69697552,-7.060107762
14.58468268,1.700381914,8.935774749
14.51442847,1.704025484,25.02713323
14.44428372,1.707901736,41.22046909
14.3742455,1.712005985,57.5189369
14.30431075,1.716333416,73.91922091
14.2344765,1.720879161,90.4137045
14.16473993,1.72563835,106.9949108
14.0950985,1.73060611,123.6566786
14.02554994,1.735777531,140.3915658
13.95609226,1.741147621,157.1894094
13.88672372,1.746711255,174.0405088
13.81744281,1.752463127,190.9405934
13.74824822,1.75839772,207.8919585
13.67913882,1.764509322,224.8996922
13.61011362,1.77079205,241.967761
13.5411718,1.777239868,259.0989288
13.47231278,1.783846603,276.2964185
13.40353632,1.790606016,293.5628577
13.3348425,1.797511955,310.8964651
13.26623164,1.804558553,328.2882924
13.19770432,1.811740367,345.7225278
13.12926137,1.819052397,363.1789494
13.06090395,1.826490022,380.636372
12.9926336,1.834048929,398.0760943
12.92445217,1.841725057,415.48346
12.85636176,1.84951454,432.8460721
12.78836453,1.857413591,450.1504674
12.72046256,1.865418367,467.3810813
12.65265773,1.873524852,484.5222953
12.58495164,1.881728832,501.5604246
12.51734572,1.890025933,518.4832097
12.4498413,1.898411689,535.277809
12.38243988,1.90688159,551.929419
12.31514329,1.915431086,568.4216185
12.24795378,1.924055567,584.7389033
12.18087389,1.932750298,600.8703153
12.11390627,1.941510378,616.8104159
12.04705362,1.950330733,632.5555335
11.98031866,1.959206158,648.099667
11.91370411,1.968131401,663.4361882
11.84721267,1.977101225,678.5642908
11.78084694,1.986110473,693.4927413
11.71460929,1.995154119,708.2366745
11.64850185,2.00422735,722.8102316
11.58252649,2.013325648,737.2199693
11.51668489,2.022444843,751.462121
11.45097853,2.031581109,765.525132
11.38540873,2.040730906,779.3970606
11.31997663,2.049890898,793.0740345
11.25468313,2.059057855,806.5634541
11.18952905,2.06822854,819.8786796
11.12451513,2.077399599,833.0298229
11.0596421,2.086567459,846.0195706
10.99491069,2.095728295,858.8478875
10.9303215,2.104878093,871.5201897
10.86587509,2.114012774,884.0498581
10.80157195,2.12312834,896.4520331
10.73741257,2.132220944,908.7350559
10.67339752,2.141286878,920.8978526
10.60952739,2.150322471,932.9344963
10.54580287,2.159324014,944.8401892
10.48222463,2.168287735,956.6132904
10.41879341,2.177209866,968.2535916
10.35550995,2.186086731,979.7604107
10.29237514,2.194914844,991.1325506
10.2293902,2.203690991,1002.369293
10.16655681,2.212412297,1013.4706
10.10387715,2.221076253,1024.436
10.04135387,2.229680678,1035.263268
9.97898985,2.238223643,1045.947755
9.916788112,2.246703352,1056.482269
9.854751642,2.255118024,1066.857802
9.792883353,2.263465744,1077.0656
9.731186068,2.271744346,1087.099655
9.669662518,2.279951373,1096.957783
9.608315341,2.288084134,1106.640503
9.547147076,2.296139826,1116.148509
9.486160173,2.304115654,1125.480228
9.425357001,2.31200893,1134.631462
9.364739842,2.319817157,1143.597897
9.30431091,2.327538103,1152.378027
9.24407239,2.335169838,1160.972807
9.184026503,2.342710735,1169.381696
9.124175551,2.350159426,1177.598504
9.064521914,2.357514758,1185.610457
9.005068009,2.36477573,1193.401238
8.945816231,2.371941414,1200.956158
8.88676893,2.379010845,1208.266497
8.827928446,2.385982939,1215.330901
8.76929716,2.392856469,1222.153701
8.710877546,2.399630085,1228.741686
8.652672198,2.406302337,1235.101833
8.594683795,2.412871656,1241.241954
8.536915023,2.419336316,1247.173317
8.479368439,2.425694397,1252.91149
8.422046343,2.431943786,1258.473019
8.364950688,2.438082204,1263.869833
8.308083032,2.444107252,1269.105955
8.251444544,2.45001646,1274.179407
8.195036019,2.455807353,1279.087406
8.138857907,2.461477507,1283.830072
8.082910355,2.467024565,1288.410245
8.027193282,2.472446196,1292.831257
7.971706473,2.477740028,1297.095791
7.916449692,2.482903592,1301.2068
7.861422816,2.487934285,1305.168374
7.806625954,2.492829391,1308.983835
7.752059531,2.497586136,1312.651255
7.697724292,2.502201755,1316.160577
7.643621224,2.50667352,1319.496515
7.589751452,2.510998731,1322.645509
7.536116158,2.515174687,1325.599941
7.482716583,2.5191987,1328.35591
7.429554103,2.523068118,1330.907972
7.37663033,2.526780355,1333.246368
7.323947178,2.530332903,1335.35842
7.271506852,2.533723335,1337.232202
7.219311753,2.536949299,1338.860029
7.167364346,2.540008515,1340.239468
7.115667014,2.542898769,1341.370077
7.064221979,2.545617958,1342.248009
7.013031296,2.548164179,1342.864611
6.962096943,2.550535823,1343.211536
6.91142091,2.55273163,1343.287557
6.861005244,2.554750662,1343.101366
6.81085206,2.556592252,1342.669382
6.760963527,2.558255946,1342.010154
6.711341879,2.559741499,1341.136841
6.661989404,2.561048897,1340.051264
6.612908366,2.562178386,1338.744805
6.564100885,2.563130464,1337.206432
6.515568826,2.563905832,1335.429984
6.467313788,2.564505324,1333.412706
6.419337177,2.564929858,1331.147101
6.371640305,2.565180418,1328.615839
6.324224461,2.56525806,1325.795465
6.277090928,2.565163895,1322.665287
6.230240977,2.564899055,1319.213922
6.183675862,2.564464617,1315.439601
6.137396793,2.56386152,1311.346114
6.091404906,2.563090486,1306.938999
6.04570124,2.562151961,1302.224321
6.000286733,2.561046116,1297.208373
5.955162239,2.559772884,1291.896233
5.910328545,2.558332039,1286.290103
5.865786381,2.556723296,1280.389448
5.821536396,2.554946394,1274.193274
5.777579134,2.553001159,1267.703222
5.733915016,2.55088751,1260.926051
5.690544353,2.548605438,1253.874828
5.647467376,2.546154974,1246.568627
5.604684251,2.543536152,1239.030258
5.562195047,2.540749007,1231.282334
5.519999699,2.537793569,1223.343963
5.478097989,2.534669865,1215.230301
5.436489537,2.531377916,1206.953613
5.395173771,2.527917732,1198.522274
5.354149884,2.524289313,1189.937444
5.313416798,2.520492678,1181.191672
5.272973143,2.516527935,1172.272827
5.232817267,2.512395343,1163.171077
5.192947274,2.508095298,1153.883368
5.153361108,2.503628244,1144.412779
5.114056646,2.498994535,1134.764972
5.075031777,2.494194358,1124.945066
5.036284484,2.489227725,1114.955879
4.997812915,2.484094534,1104.79778
4.959615422,2.478794657,1094.471696
4.921690562,2.473328062,1083.984828
4.884037082,2.46769492,1073.354059
4.846653931,2.46189568,1062.601919
4.809540252,2.455931096,1051.746771
4.772695332,2.449802204,1040.795324
4.736118534,2.443510255,1029.743733
4.69980929,2.437056626,1018.585185
4.663767162,2.43044273,1007.316259
4.627991914,2.423669974,995.9364904
4.59248354,2.41673976,984.4427056
4.557242254,2.409653495,972.8253759
4.522268425,2.402412593,961.0721656
4.487562442,2.395018463,949.1759632
4.453124551,2.387472474,937.1398701
4.418954738,2.3797759,924.9747276
4.385052702,2.371929831,912.6918564
