AX,AY,AZ
0.60836636,-0.373038742,-154.7600079
0.607145395,-0.370822722,-158.3687085
0.60587491,-0.368637507,-161.9368959
0.604555813,-0.366483655,-165.4455676
0.603188952,-0.364361665,-168.8806964
0.601775122,-0.362272029,-172.2359051
0.600315054,-0.360215271,-175.5107918
0.598809403,-0.358191944,-178.7074399
0.597258738,-0.356202571,-181.8281522
0.595663543,-0.354247605,-184.8748183
0.594024224,-0.352327441,-187.8490162
0.592341111,-0.350442441,-190.7525224
0.590614454,-0.348592943,-193.5879248
0.588844421,-0.346779254,-196.3583363
0.587031086,-0.345001645,-199.0656804
0.585174443,-0.343260374,-201.7087108
0.583274423,-0.341555729,-204.2826038
0.581330914,-0.339888061,-206.7805294
0.579343775,-0.338257804,-209.1957944
0.577312841,-0.336665479,-211.5233735
0.575237925,-0.335111659,-213.7613378
0.57311882,-0.333596954,-215.9128144
0.570955299,-0.332121986,-217.9873537
0.568747112,-0.330687385,-220.0000722
0.566493978,-0.329293785,-221.9687133
0.56419559,-0.327941835,-223.9103606
0.561851617,-0.326632205,-225.8392543
0.559461728,-0.325365613,-227.7655659
0.55702561,-0.324142843,-229.6941742
0.554542985,-0.322964763,-231.6235825
0.552013627,-0.321832328,-233.5462053
0.549437376,-0.320746565,-235.4506535
0.546814138,-0.31970855,-237.3252659
0.544143883,-0.318719396,-239.1614364
0.541426629,-0.317780229,-240.9557771
0.538662429,-0.316892166,-242.7109148
0.535851359,-0.316056286,-244.434776
0.532993503,-0.315273596,-246.1379951
0.530088935,-0.314544996,-247.8295052
0.527137702,-0.313871252,-249.5117822
0.524139824,-0.313252972,-251.1783138
0.521095288,-0.312690597,-252.8148443
0.518004052,-0.312184397,-254.4036819
0.514866048,-0.311734481,-255.9287397
0.511681192,-0.31134081,-257.3786591
0.508449396,-0.311003208,-258.7468705
0.505170604,-0.310721394,-260.0298791
0.501844814,-0.310495002,-261.2261219
0.498472096,-0.310323602,-262.3366203
0.495052602,-0.310206719,-263.3666337
0.491586562,-0.31014384,-264.3264966
0.488074282,-0.310134422,-265.2303935
0.484516145,-0.310177895,-266.0934809
0.480912615,-0.310273654,-266.9290094
0.477264249,-0.31042106,-267.7466295
0.473571703,-0.310619428,-268.5520036
0.469835738,-0.310868033,-269.3474389
0.466057208,-0.311166106,-270.1332754
0.462237057,-0.311512842,-270.909845
0.458376321,-0.311907396,-271.6796153
0.454476138,-0.312348874,-272.448475
0.450537757,-0.312836334,-273.2245296
0.446562535,-0.313368777,-274.0141625
0.44255192,-0.313945153,-274.818646
0.438507435,-0.314564357,-275.6351214
0.434430665,-0.315225223,-276.4608038
0.430323254,-0.315926517,-277.2954922
0.426186895,-0.316666919,-278.1400599
0.422023314,-0.317445023,-278.9930855
0.417834236,-0.318259327,-279.8487312
0.413621358,-0.319108235,-280.6970683
0.409386334,-0.31999006,-281.5262008
0.405130767,-0.320903021,-282.3248776
0.400856218,-0.321845259,-283.0845133
0.396564195,-0.322814848,-283.8001476
0.39225615,-0.323809815,-284.4707311
0.387933479,-0.324828172,-285.0990841
0.383597533,-0.325867934,-285.6909173
0.379249624,-0.32692714,-286.2525861
0.374891033,-0.328003871,-286.7884782
0.370522999,-0.329096274,-287.2992989
0.366146712,-0.330202582,-287.7821733
0.361763307,-0.331321123,-288.2327688
0.357373877,-0.332450324,-288.6483772
0.352979473,-0.333588694,-289.0298952
0.348581097,-0.33473482,-289.3811907
0.344179686,-0.335887361,-289.7061033
0.339776096,-0.337045056,-290.0049529
0.335371098,-0.338206722,-290.2730915
0.330965375,-0.339371239,-290.5026782
0.326559527,-0.340537532,-290.685884
0.322154065,-0.34170455,-290.8165862
0.317749414,-0.342871265,-290.8898989
0.313345924,-0.344036677,-290.9012132
0.308943882,-0.345199826,-290.8458915
0.304543528,-0.346359797,-290.7188795
0.300145061,-0.347515722,-290.5136042
0.295748639,-0.348666781,-290.221218
0.291354363,-0.349812192,-289.8312529
0.286962281,-0.350951218,-289.3333751
0.282572392,-0.352083159,-288.7193243
0.278184667,-0.353207356,-287.9841385
0.273799065,-0.354323188,-287.1261133
0.269415526,-0.355430076,-286.14523
0.265033977,-0.356527492,-285.0402573
0.260654323,-0.357614947,-283.8061997
0.256276463,-0.358691985,-282.4341551
0.251900293,-0.359758166,-280.9137639
0.247525719,-0.360813074,-279.2363931
0.243152656,-0.361856326,-277.396586
0.238781028,-0.362887591,-275.3910207
0.234410774,-0.363906608,-273.2172247
0.230041847,-0.364913183,-270.8748813
0.225674218,-0.365907181,-268.3691969
0.221307879,-0.366888514,-265.7125759
0.216942842,-0.367857124,-262.9222315
0.212579147,-0.368812971,-260.0152471
0.20821686,-0.369756022,-257.0043301
0.203856081,-0.370686239,-253.8963429
0.199496943,-0.371603588,-250.6936089
0.195139601,-0.372508038,-247.3966073
0.190784233,-0.373399563,-244.0065242
0.186431034,-0.374278135,-240.5270086
0.182080219,-0.375143703,-236.9651311
0.17773202,-0.375996172,-233.3314463
0.17338668,-0.376835392,-229.6391956
0.169044435,-0.377661152,-225.9029612
0.164705509,-0.378473183,-222.1369103
0.160370111,-0.379271156,-218.3530399
0.156038447,-0.380054679,-214.5602788
0.151710729,-0.380823294,-210.7648143
0.147387178,-0.38157648,-206.9713172
0.143068034,-0.382313665,-203.1845949
0.138753561,-0.383034246,-199.4108163
0.134444062,-0.383737612,-195.6569611
0.130139886,-0.384423171,-191.9283904
0.125841427,-0.385090363,-188.2268062
0.12154913,-0.385738681,-184.5505982
0.117263484,-0.386367676,-180.8967013
0.112985031,-0.386976966,-177.2620453
0.108714358,-0.387566226,-173.6441056
0.10445209,-0.388135189,-170.0408628
0.100198875,-0.388683626,-166.4503335
0.095955372,-0.389211347,-162.8699982
0.091722253,-0.38971819,-159.2966596
0.087500193,-0.39020402,-155.7271967
0.083289881,-0.390668727,-152.1604643
0.079092015,-0.391112232,-148.59966
0.074907301,-0.391534481,-145.0531617
0.070736448,-0.391935463,-141.532282
0.066580169,-0.392315236,-138.047064
0.062439181,-0.392673961,-134.6033419
0.058314198,-0.393011897,-131.2034963
0.054205926,-0.39332936,-127.8501283
0.050115049,-0.393626656,-124.5493053
0.046042226,-0.393904044,-121.3106426
0.04198808,-0.394161743,-118.1445275
0.037953209,-0.394399946,-115.0593433
0.033938173,-0.394618832,-112.0610206
0.029943489,-0.394818569,-109.154405
0.02596963,-0.394999309,-106.3442773
0.022017017,-0.395161193,-103.6346193
0.018086022,-0.395304353,-101.0264093
0.014176967,-0.395428922,-98.51580512
0.010290125,-0.395535048,-96.09508384
0.006425718,-0.395622903,-93.75686648
0.002583913,-0.3956927,-91.49879253
-0.001235182,-0.395744703,-89.32447933
-0.005031508,-0.395779226,-87.23950107
-0.008805062,-0.395796635,-85.24573486
-0.01255589,-0.395797341,-83.33946254
-0.01628409,-0.395781795,-81.51535093
-0.019989804,-0.395750483,-79.77198347
-0.023673218,-0.395703928,-78.1126971
-0.027334564,-0.395642693,-76.54121426
-0.030974122,-0.395567383,-75.05762187
-0.034592218,-0.395478639,-73.65894291
-0.038189221,-0.395377121,-72.3424227
-0.04176554,-0.395263497,-71.10703942
-0.045321607,-0.395138424,-69.95180992
-0.048857882,-0.395002541,-68.87340172
-0.052374841,-0.394856483,-67.86599007
-0.055872972,-0.39470089,-66.92331959
-0.059352763,-0.394536413,-66.04043927
-0.062814676,-0.394363709,-65.21349835
-0.066259135,-0.394183421,-64.4386646
-0.069686516,-0.393996168,-63.71194059
-0.073097147,-0.393802537,-63.02987811
-0.076491315,-0.393603091,-62.39004769
-0.079869275,-0.393398375,-61.79079368
-0.083231259,-0.393188915,-61.2306423
-0.086577482,-0.392975207,-60.70813839
-0.089908149,-0.392757717,-60.22243736
-0.093223456,-0.392536872,-59.7738359
-0.096523594,-0.392313071,-59.36340459
-0.099808758,-0.392086678,-58.99196733
-0.103079139,-0.391858017,-58.65932573
-0.106334922,-0.391627346,-58.36409582
-0.109576273,-0.391394844,-58.10372845
-0.112803325,-0.391160608,-57.87473388
-0.11601616,-0.390924674,-57.6735186
-0.119214816,-0.390687037,-57.4971406
-0.122399285,-0.390447669,-57.3424929
-0.125569518,-0.390206512,-57.20379293
-0.128725426,-0.389963471,-57.07060267
-0.131866876,-0.389718397,-56.92901244
-0.134993686,-0.389471099,-56.76604987
-0.138105626,-0.389221357,-56.57408873
-0.141202417,-0.388968948,-56.35188993
-0.144283727,-0.388713659,-56.10221342
-0.14734917,-0.38845529,-55.82838901
-0.150398313,-0.388193641,-55.53174457
-0.153430689,-0.3879285,-55.21032008
-0.156445811,-0.387659623,-54.85860234
-0.159443173,-0.387386716,-54.46832097
-0.16242225,-0.387109428,-54.03057124
-0.1653825,-0.386827333,-53.53859007
-0.168323386,-0.386539935,-52.98947056
-0.171244399,-0.386246672,-52.38367217
-0.174145086,-0.385946916,-51.72326532
-0.177025055,-0.385639974,-51.0110129
-0.17988396,-0.385325089,-50.25075811
-0.182721497,-0.38500144,-49.44750612
-0.185537392,-0.384668163,-48.60609737
-0.188331412,-0.384324371,-47.72959504
-0.191103363,-0.383969185,-46.81920346
-0.193853085,-0.383601741,-45.87557449
-0.196580432,-0.383221187,-44.89970558
-0.199285261,-0.382826676,-43.89259288
-0.201967418,-0.382417361,-42.85451684
-0.204626748,-0.381992423,-41.78491973
-0.207263097,-0.381551118,-40.6826711
-0.209876315,-0.381092832,-39.54594526
-0.212466248,-0.38061709,-38.37142532
-0.215032746,-0.380123512,-37.15340508
-0.217575655,-0.379611771,-35.88403405
-0.22009483,-0.379081559,-34.55519528
-0.222590129,-0.378532614,-33.16073029
-0.225061425,-0.377964743,-31.6976434
-0.227508603,-0.377377851,-30.16610173
-0.229931573,-0.376771935,-28.56827182
-0.232330283,-0.37614704,-26.90623766
-0.234704729,-0.37550322,-25.18061282
-0.237054967,-0.37484051,-23.39196925
-0.239381109,-0.374158926,-21.54475636
-0.241683325,-0.373458451,-19.64997497
-0.243961843,-0.372739038,-17.72301373
-0.246216946,-0.372000602,-15.77766864
-0.248448973,-0.371243028,-13.82142804
-0.250658308,-0.370466188,-11.85561553
-0.252845361,-0.369669953,-9.8787171
-0.25501055,-0.368854208,-7.888728545
-0.257154276,-0.368018846,-5.883094246
-0.25927691,-0.367163772,-3.857890794
-0.261378778,-0.366288896,-1.807643332
-0.26346016,-0.365394132,0.274143681
-0.265521291,-0.364479403,2.393945429
-0.26756236,-0.363544645,4.556828694
-0.269583513,-0.362589813,6.765472042
-0.271584859,-0.361614874,9.020880164
-0.273566474,-0.36061981,11.32454743
-0.275528404,-0.359604611,13.67978458
-0.277470673,-0.35856928,16.09086134
-0.279393275,-0.357513836,18.56133266
-0.281296174,-0.356438312,21.09381407
-0.283179296,-0.355342751,23.69149212
-0.285042535,-0.354227191,26.35902233
-0.286885753,-0.35309166,29.10065133
-0.288708782,-0.351936159,31.91662432
-0.290511411,-0.350760667,34.80151127
-0.292293383,-0.349565132,37.74683989
-0.294054393,-0.348349475,40.74644341
-0.295794102,-0.347113584,43.80029778
-0.297512143,-0.345857311,46.91386849
-0.299208127,-0.344580466,50.09392609
-0.300881634,-0.343282829,53.34474954
-0.30253221,-0.341964156,56.6677996
-0.304159364,-0.340624201,60.06404556
-0.305762583,-0.33926272,63.5351899
-0.307341343,-0.337879486,67.08142291
-0.308895121,-0.336474294,70.69740152
-0.310423403,-0.335046954,74.37014678
-0.311925676,-0.333597284,78.08065634
-0.313401431,-0.332125102,81.80810904
-0.314850173,-0.330630208,85.53445741
-0.316271437,-0.329112388,89.24736685
-0.3176648,-0.327571417,92.93990931
-0.319029898,-0.326007076,96.60699118
-0.320366422,-0.324419158,100.2410668
-0.321674121,-0.322807478,103.8307298
-0.322952798,-0.321171863,107.3638159
-0.324202312,-0.319512155,110.8331993
-0.325422574,-0.317828212,114.2408751
-0.326613545,-0.316119932,117.5966118
-0.327775236,-0.314387273,120.9118281
-0.328907701,-0.312630266,124.1934078
-0.330011033,-0.310849023,127.44172
-0.331085352,-0.309043743,130.6528642
-0.332130797,-0.307214712,133.8219565
-0.333147526,-0.305362309,136.944701
-0.334135718,-0.303487017,140.0165734
-0.335095588,-0.301589428,143.0308411
-0.336027381,-0.299670239,145.9775016
-0.336931375,-0.297730239,148.8443844
-0.337807873,-0.295770289,151.6202336
-0.338657204,-0.293791315,154.2983405
-0.339479721,-0.291794293,156.8781767
-0.340275804,-0.289780249,159.363394
-0.341045855,-0.287750246,161.7580474
-0.341790296,-0.285705381,164.06482
-0.342509561,-0.283646781,166.2866555
-0.34320409,-0.281575587,168.42933
-0.343874326,-0.279492949,170.5011253
-0.344520714,-0.277400008,172.5086041
-0.34514369,-0.275297884,174.4522819
-0.345743689,-0.273187669,176.3271787
-0.346321135,-0.271070413,178.1287382
-0.346876449,-0.268947135,179.8591958
-0.347410044,-0.266818822,181.5285586
-0.347922317,-0.264686439,183.1489513
-0.348413637,-0.262550935,184.727125
-0.34888434,-0.260413238,186.2611916
-0.34933472,-0.258274257,187.7430116
-0.349765035,-0.256134879,189.1628071
-0.350175508,-0.25399597,190.5122237
-0.350566329,-0.251858366,191.7851671
-0.350937651,-0.249722874,192.9784768
-0.351289596,-0.24759026,194.0941713
-0.351622261,-0.245461236,195.1419175
-0.35193572,-0.24333646,196.1383169
-0.352230029,-0.241216526,197.1019656
-0.352505218,-0.239101973,198.0475552
-0.352761299,-0.236993284,198.9830974
-0.352998262,-0.234890887,199.9111275
-0.353216091,-0.232795162,200.8315625
-0.353414761,-0.230706433,201.7436605
-0.35359423,-0.228624969,202.6466329
-0.353754438,-0.226550986,203.5399709
-0.353895296,-0.224484649,204.423813
-0.3540167,-0.222426075,205.2988431
-0.354118542,-0.22037534,206.1659636
-0.354200718,-0.21833247,207.0264993
-0.354263135,-0.216297448,207.8831167
-0.3543057,-0.214270207,208.7410884
-0.354328317,-0.212250645,209.6088656
-0.354330885,-0.210238641,210.4966078
-0.3543133,-0.208234068,211.4130191
-0.354275465,-0.206236801,212.3630625
-0.354217288,-0.204246723,213.34849
-0.35413869,-0.202263728,214.3701697
-0.35403961,-0.200287724,215.4298415
-0.353920015,-0.198318638,216.5302185
-0.35377991,-0.196356408,217.6738649
-0.353619346,-0.194400979,218.8618483
-0.353438431,-0.192452289,220.0932505
-0.353237329,-0.190510271,221.3659421
-0.353016263,-0.188574858,222.6775226
-0.352775508,-0.186645995,224.0250741
-0.352515385,-0.184723635,225.4043053
-0.352236247,-0.182807729,226.8099178
-0.351938476,-0.180898216,228.2377703
-0.351622484,-0.178995023,229.6873277
-0.351288706,-0.177098094,231.1623551
-0.350937614,-0.175207429,232.6688766
-0.350569704,-0.173323105,234.2110317
-0.350185489,-0.171445282,235.7872176
-0.349785488,-0.169574182,237.3892318
-0.349370211,-0.167710063,239.0050683
-0.34894016,-0.165853205,240.6236736
-0.348495815,-0.164003905,242.2391514
-0.348037635,-0.162162469,243.8524566
-0.347566043,-0.160329222,245.4700482
-0.347081432,-0.158504507,247.1007663
-0.346584159,-0.15668868,248.7529745
-0.346074556,-0.154882095,250.4330491
-0.34555292,-0.153085085,252.1447671
-0.34501952,-0.151297937,253.8885301
-0.344474593,-0.149520884,255.6607524
-0.343918354,-0.147754095,257.4553302
-0.343350996,-0.145997667,259.2676015
-0.342772697,-0.14425161,261.0980405
-0.342183623,-0.142515832,262.9523393
-0.341583932,-0.140790122,264.8373865
-0.340973765,-0.139074156,266.7562463
-0.340353251,-0.137367491,268.7061579
-0.339722506,-0.135669584,270.6806786
-0.339081629,-0.133979795,272.6735827
-0.338430701,-0.132297392,274.6816571
-0.337769777,-0.130621551,276.7051918
-0.337098879,-0.128951362,278.7463673
-0.336418,-0.127285851,280.80658
-0.335727102,-0.125623991,282.8843405
-0.33502612,-0.123964728,284.9751914
-0.334314973,-0.122306998,287.0735855
-0.33359357,-0.120649744,289.1750693
-0.332861812,-0.118991924,291.2770385
-0.332119601,-0.11733253,293.3775949
-0.331366833,-0.115670588,295.4736887
-0.330603397,-0.114005164,297.5605266
-0.329829172,-0.112335358,299.6332047
-0.329044033,-0.110660302,301.6895456
-0.328247854,-0.108979172,303.7318946
-0.327440515,-0.107291198,305.7662825
-0.326621901,-0.105595671,307.7997522
-0.325791896,-0.103891949,309.8383985
-0.324950389,-0.102179447,311.8875522
-0.32409728,-0.100457633,313.9530453
-0.323232487,-0.098726027,316.0417011
-0.322355955,-0.096984217,318.160313
-0.321467659,-0.095231869,320.3137061
-0.320567603,-0.093468745,322.5030832
-0.319655825,-0.091694701,324.725821
-0.3187324,-0.089909674,326.9771027
-0.317797437,-0.088113664,329.2523061
-0.316851089,-0.086306717,331.5483919
-0.315893542,-0.084488943,333.8639234
-0.31492502,-0.082660528,336.1990875
-0.313945789,-0.080821743,338.5563065
-0.312956157,-0.078972942,340.9400544
-0.31195648,-0.077114544,343.3550202
-0.310947164,-0.07524702,345.8038824
-0.30992866,-0.073370888,348.2864112
-0.30890146,-0.071486709,350.8002849
-0.307866098,-0.069595088,353.3426815
-0.306823147,-0.067696672,355.9115039
-0.305773211,-0.065792141,358.5057878
-0.304716919,-0.0638822,361.125334
-0.303654908,-0.061967571,363.7697086
-0.302587813,-0.060048985,366.4372219
-0.301516265,-0.058127176,369.1249082
-0.300440896,-0.056202881,371.8298728
-0.29936233,-0.05427683,374.5509454
-0.298281194,-0.052349735,377.2887205
-0.297198107,-0.050422283,380.0433124
-0.296113684,-0.048495123,382.8119055
-0.29502854,-0.046568868,385.5889788
-0.293943289,-0.04464409,388.36947
-0.292858536,-0.042721319,391.1520404
-0.29177487,-0.040801044,393.9395657
-0.290692854,-0.038883708,396.7372571
-0.289613023,-0.036969718,399.5512944
-0.288535887,-0.035059441,402.3893563
-0.287461932,-0.033153211,405.2613347
-0.286391615,-0.031251322,408.1781917
-0.285325371,-0.029354025,411.1498161
-0.284263613,-0.027461535,414.1840234
-0.283206738,-0.025574025,417.2869026
-0.282155129,-0.02369164,420.4632242
-0.281109157,-0.021814501,423.715522
-0.280069175,-0.0199427,427.0415409
-0.279035516,-0.018076309,430.4322985
-0.278008494,-0.016215377,433.8736358
-0.276988397,-0.014359948,437.3508708
-0.275975495,-0.012510067,440.8531669
-0.274970044,-0.010665792,444.3751247
-0.273972281,-0.008827199,447.9159039
-0.272982427,-0.006994383,451.4774275
-0.27200068,-0.005167469,455.0627893
-0.271027211,-0.003346608,458.6750292
-0.270062168,-0.001531986,462.3155205
-0.269105667,0.000276179,465.9818267
-0.268157792,0.002077637,469.6667419
-0.267218592,0.003872107,473.36023
-0.266288079,0.005659268,477.0534659
-0.265366223,0.007438744,480.7421624
-0.26445296,0.009210075,484.42704
-0.263548187,0.01097272,488.111785
-0.262651765,0.012726072,491.8007026
-0.261763523,0.01446947,495.4978387
-0.260883256,0.0162022,499.2074087
-0.260010726,0.017923468,502.9343282
-0.259145655,0.019632399,506.6843552
-0.258287722,0.021328037,510.4641521
-0.257436554,0.023009371,514.2810602
-0.256591737,0.024675351,518.1417325
-0.255752818,0.02632491,522.0496637
-0.254919313,0.027956996,526.0029654
-0.254090718,0.029570638,529.9932633
-0.253266519,0.031165011,534.0054322
-0.252446197,0.032739486,538.0180857
-0.251629237,0.034293616,542.0054944
-0.250815118,0.035827107,545.9412603
-0.250003322,0.037339778,549.8024804
-0.24919332,0.03883154,553.5722164
-0.248384572,0.040302399,557.2395355
-0.247576526,0.041752453,560.7985303
-0.246768617,0.043181849,564.2477271
-0.245960272,0.044590727,567.5895141
-0.245150915,0.045979164,570.828896
-0.244339969,0.047347188,573.9723105
-0.243526866,0.048694805,577.0274236
-0.242711053,0.050022021,580.0033748
-0.241891993,0.051328838,582.9099605
-0.241069165,0.052615235,585.7550619
-0.240242068,0.053881165,588.5417057
-0.239410214,0.055126561,591.2668802
-0.23857313,0.056351341,593.922556
-0.237730362,0.057555401,596.4979103
-0.236881472,0.058738615,598.982042
-0.236026041,0.059900818,601.3666657
-0.235163676,0.061041813,603.6476222
-0.234294008,0.06216137,605.8243476
-0.233416702,0.063259238,607.898118
-0.232531459,0.064335139,609.8709674
-0.231638025,0.06538877,611.7461575
-0.2307362,0.066419803,613.5287895
-0.229825835,0.067427892,615.2245797
-0.228906838,0.068412681,616.836818
-0.227979171,0.069373805,618.3635103
-0.227042853,0.070310887,619.7970112
-0.226097961,0.071223521,621.1269626
-0.225144618,0.072111269,622.3444992
-0.224182993,0.072973658,623.4441055
-0.223213292,0.073810181,624.4219012
-0.222235754,0.074620297,625.2732735
-0.221250657,0.07540344,625.9932038
-0.220258315,0.076159012,626.5784718
-0.219259074,0.076886395,627.0281047
-0.218253313,0.077584957,627.3410095
-0.217241434,0.078254067,627.5135645
-0.216223868,0.078893103,627.5395986
-0.21520106,0.079501471,627.4120041
-0.214173469,0.080078605,627.1240631
-0.213141545,0.080623953,626.6701623
-0.212105714,0.08113696,626.0467725
-0.211066373,0.081617053,625.2539389
-0.210023879,0.082063652,624.2961584
-0.208978546,0.082476181,623.1809103
-0.207930639,0.082854102,621.9147374
-0.206880371,0.083196923,620.4996737
-0.205827904,0.083504216,618.9328773
-0.20477336,0.083775622,617.2091411
-0.203716832,0.084010852,615.3237704
-0.20265839,0.084209684,613.2739307
-0.201598097,0.084371954,611.0585045
-0.200536012,0.084497558,608.6777038
-0.199472207,0.084586455,606.1332331
-0.198406768,0.084638675,603.428841
-0.197339798,0.084654324,600.5704423
-0.196271414,0.084633573,597.565098
-0.195201743,0.08457665,594.4196065
-0.194130919,0.084483836,591.1403612
-0.19305909,0.084355462,587.7343913
-0.191986418,0.084191911,584.209362
-0.190913081,0.083993608,580.5713703
-0.189839268,0.083761014,576.8228425
-0.188765181,0.083494603,572.9636161
-0.187691028,0.083194845,568.9946346
-0.186617022,0.082862173,564.9205399
-0.185543375,0.082496964,560.7489574
-0.184470276,0.082099517,556.4880887
-0.183397889,0.081670044,552.1454244
-0.182326333,0.081208663,547.7281743
-0.181255691,0.080715394,543.2440419
-0.180186013,0.080190158,538.7015928
-0.179117326,0.079632778,534.1104177
-0.178049647,0.079042977,529.480704
-0.176982987,0.078420393,524.821501
-0.175917358,0.077764589,520.1382912
-0.174852772,0.077075069,515.4318468
-0.173789253,0.076351299,510.699741
-0.172726836,0.075592714,505.939777
-0.171665575,0.074798736,501.1530905
-0.170605534,0.07396878,496.344885
-0.169546785,0.073102271,491.5227169
-0.168489404,0.072198652,486.694353
-0.167433475,0.071257397,481.8670559
-0.166379081,0.070278012,477.0480534
-0.165326301,0.069260047,472.2446005
-0.164275196,0.068203101,467.4627746
-0.163225811,0.067106825,462.7056391
-0.162178182,0.065970924,457.972039
-0.16113234,0.06479516,453.2570296
-0.160088322,0.063579349,448.5539999
-0.159046164,0.062323363,443.857305
-0.158005903,0.061027131,439.163941
-0.15696757,0.059690648,434.4736259
-0.155931183,0.058313972,429.7879022
-0.15489676,0.056897226,425.1097691
-0.153864312,0.055440597,420.4443569
-0.152833852,0.053944333,415.799151
-0.151805377,0.052408736,411.1824005
-0.15077887,0.050834158,406.6004439
-0.149754291,0.049220998,402.0557501
-0.148731586,0.047569707,397.5464082
-0.14771068,0.045880786,393.0667602
-0.146691488,0.044154776,388.6089526
-0.145673903,0.042392256,384.1649572
-0.144657803,0.040593821,379.7281837
-0.143643047,0.038760082,375.2940718
-0.142629476,0.036891655,370.8594381
-0.141616912,0.034989158,366.4210681
-0.140605157,0.033053199,361.9752668
-0.139593997,0.031084371,357.5196963
-0.138583215,0.029083237,353.0561721
-0.137572599,0.027050325,348.5917043
-0.136561962,0.024986126,344.1369462
-0.135551136,0.022891097,339.7034189
-0.134539976,0.020765667,335.3008985
-0.13352836,0.018610242,330.9354567
-0.132516185,0.016425201,326.6087261
-0.131503374,0.014210902,322.3191252
-0.13048987,0.011967675,318.0642874
-0.129475636,0.009695828,313.8421632
-0.128460654,0.007395652,309.6489794
-0.127444932,0.005067422,305.4756263
-0.126428508,0.002711411,301.3063921
-0.125411451,0.000327884,297.1219436
-0.124393847,-0.002082904,292.9046532
-0.123375793,-0.004520711,288.6429674
-0.122357395,-0.006985308,284.3325295
-0.121338764,-0.00947648,279.9737708
-0.120320017,-0.01199402,275.5678496
-0.119301271,-0.014537729,271.1142013
-0.118282648,-0.017107415,266.6118654
-0.117264272,-0.01970289,262.0626905
-0.116246289,-0.022323979,257.4719669
-0.115228873,-0.024970502,252.8449772
-0.114212229,-0.027642272,248.1829144
-0.113196597,-0.030339074,243.4825755
-0.112182255,-0.033060658,238.7401383
-0.111169515,-0.035806742,233.9548552
-0.110158727,-0.038577003,229.1287276
-0.109150279,-0.041371082,224.2628518
-0.108144582,-0.044188576,219.3548475
-0.107142072,-0.047029037,214.4002664
-0.106143197,-0.049891966,209.3961439
-0.10514842,-0.052776817,204.3429586
-0.104158212,-0.055682991,199.2442041
-0.103173054,-0.058609839,194.1057151
-0.102193427,-0.061556656,188.9357702
-0.101219807,-0.064522694,183.7444588
-0.100252657,-0.06750717,178.5413342
-0.09929242,-0.070509287,173.3331275
-0.09833951,-0.073528247,168.1239317
-0.097394309,-0.076563264,162.9175692
-0.096457156,-0.079613565,157.7192253
-0.095528343,-0.082678407,152.5344681
-0.094608119,-0.085757076,147.3672081
-0.093696688,-0.088848893,142.2190652
-0.092794221,-0.091953206,137.0901649
-0.091900861,-0.095069377,131.9796488
-0.091016731,-0.098196782,126.8852462
-0.090141939,-0.101334814,121.8029272
-0.089276583,-0.104482889,116.7274538
-0.088420762,-0.107640455,111.6533806
-0.087574575,-0.110806987,106.5756873
-0.086738121,-0.113981992,101.4897788
-0.085911489,-0.117164999,96.39142476
-0.08509475,-0.120355563,91.27743247
-0.084287955,-0.123553263,86.14677026
-0.083491153,-0.126757699,81.00091435
-0.082704401,-0.129968489,75.84299181
-0.081927769,-0.133185259,70.67669888
-0.081161351,-0.136407637,65.5059133
-0.080405258,-0.139635243,60.33440868
-0.079659629,-0.142867691,55.16460961
-0.078924625,-0.146104589,49.99579553
-0.078200435,-0.14934555,44.8232028
-0.077487275,-0.152590196,39.63886175
-0.076785372,-0.155838169,34.43382163
-0.076094969,-0.159089131,29.20096758
-0.075416315,-0.162342769,23.93765388
-0.07474967,-0.165598796,18.64686749
-0.074095309,-0.168856955,13.33575867
-0.073453527,-0.172117019,8.01219151
-0.072824644,-0.175378779,2.681723215
-0.072209005,-0.178642046,-2.653110132
-0.071606983,-0.181906642,-7.991344216
-0.07101897,-0.1851724,-13.33125942
-0.070445378,-0.188439175,-18.66895186
-0.069886622,-0.19170686,-23.99937422
-0.069343112,-0.194975391,-29.3189687
-0.068815243,-0.198244756,-34.6265037
-0.068303387,-0.201514995,-39.91997111
-0.067807887,-0.204786196,-45.19189158
-0.067329055,-0.208058488,-50.42831413
-0.06686717,-0.211332039,-55.61383725
-0.066422476,-0.214607043,-60.73852825
-0.065995181,-0.217883713,-65.80047456
-0.065585457,-0.221162281,-70.80249729
-0.065193435,-0.224442989,-75.74727278
-0.0648192,-0.227726085,-80.63571992
-0.064462782,-0.231011813,-85.46928608
-0.064124155,-0.234300409,-90.25243723
-0.063803231,-0.237592091,-94.99186167
-0.063499864,-0.240887061,-99.6931429
-0.063213852,-0.244185512,-104.3584121
-0.062944934,-0.24748763,-108.9865521
-0.062692801,-0.250793587,-113.5741158
-0.062457096,-0.254103541,-118.1149588
-0.06223742,-0.257417625,-122.5993202
-0.062033337,-0.260735949,-127.0144151
-0.061844383,-0.2640586,-131.3469038
-0.06167007,-0.267385639,-135.5854228
-0.061509889,-0.27071709,-139.7214012
-0.061363311,-0.274052919,-143.7483257
-0.061229776,-0.277393012,-147.6607201
-0.061108685,-0.280737171,-151.4536956
-0.06099939,-0.284085111,-155.1235842
-0.060901202,-0.287436471,-158.6697138
-0.060813395,-0.290790819,-162.0961228
-0.060735228,-0.294147664,-165.4114785
